 ,Area,Perim.,BX,BY,Width,Height,Circ.,Feret,Skew,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
2122,6497.970,360.447,3619.910,4435.036,103.426,105.365,0.628,116.743,NaN,5658,7021,59.744,90.931,1.317,0.759,0.911
2123,3181.920,267.386,2768.584,4438.268,101.487,56.884,0.559,105.069,NaN,4283,6884,161.342,43.000,2.690,0.372,0.868
2124,93.598,38.525,3987.072,4488.041,11.635,12.928,0.792,13.497,NaN,6173,6943,106.699,11.377,1.301,0.769,0.868
2125,310.880,69.801,3516.484,4499.030,17.453,25.210,0.802,25.873,NaN,5449,6960,102.995,17.453,1.432,0.699,0.921
2126,472.587,102.463,985.133,4508.080,27.149,36.199,0.566,37.830,NaN,1528,6975,109.983,20.157,2.150,0.465,0.826
2127,22.982,18.884,3287.654,4515.191,5.818,6.464,0.810,7.227,NaN,5089,6995,63.435,5.402,1.407,0.711,0.827
2128,5.014,11.949,4539.108,4518.423,1.939,5.171,0.441,5.330,NaN,7022,6998,75.964,1.594,4.535,0.220,0.667
2129,2.089,4.949,4534.583,4519.069,1.293,1.939,1.000,2.331,NaN,7015,6994,56.310,1.293,1.553,0.644,0.909
2130,0.418,1.828,4533.937,4522.301,0.646,0.646,1.000,0.914,NaN,7014,6996,135.000,0.646,1.000,1.000,1.000
2131,22.146,24.591,3278.604,4535.229,6.464,9.050,0.460,11.121,NaN,5072,7016,125.538,3.758,3.661,0.273,0.688
2132,5048.870,356.385,3124.111,4537.169,85.973,112.476,0.500,114.772,NaN,4855,7021,122.347,70.463,1.812,0.552,0.791
2133,1306.614,229.229,2886.878,4558.500,50.420,78.216,0.312,81.245,NaN,4472,7052,105.695,41.286,1.888,0.530,0.630
2134,7.521,9.363,3286.361,4558.500,3.232,2.586,1.000,3.769,NaN,5084,7053,149.036,2.586,1.248,0.801,0.947
2135,17.550,15.384,1241.112,4560.440,4.525,5.818,0.932,6.366,NaN,1921,7055,113.962,4.497,1.493,0.670,0.857
2136,52.649,26.798,491.273,4563.025,9.050,7.757,0.921,9.610,NaN,760,7061,160.346,7.757,1.197,0.836,0.920
2137,286.644,78.316,618.617,4579.186,18.746,27.796,0.587,28.065,NaN,965,7127,75.324,18.149,1.803,0.555,0.818
2138,33.846,22.005,2414.350,4594.699,6.464,7.757,0.878,8.673,NaN,3737,7120,63.435,5.942,1.444,0.692,0.890
2139,521.893,108.261,1863.607,4598.578,36.846,31.028,0.560,40.770,NaN,2883,7153,25.346,21.222,2.247,0.445,0.802
2140,82.316,41.646,3341.306,4599.871,15.514,10.989,0.596,16.807,NaN,5169,7131,22.620,8.573,2.435,0.411,0.786
2141,22.146,18.570,2516.484,4617.970,3.878,7.111,0.807,7.566,NaN,3893,7155,70.017,3.878,1.900,0.526,0.930
2142,39.278,24.369,1104.072,4628.959,7.757,8.403,0.831,9.867,NaN,1709,7161,121.608,5.942,1.660,0.603,0.879
2143,0.836,2.742,4205.559,4634.777,1.293,0.646,1.000,1.445,NaN,6506,7170,153.435,0.646,2.000,0.500,1.000
2144,37.189,25.883,3319.974,4648.352,10.989,5.171,0.698,11.653,NaN,5136,7198,19.440,4.971,2.438,0.410,0.868
2145,99.030,48.332,1735.617,3.232,10.989,18.100,0.533,20.533,NaN,2686,5,118.179,8.745,2.685,0.372,0.798
2146,13.371,12.641,3214.609,25.856,3.878,4.525,1.000,5.212,NaN,4974,40,119.745,3.878,1.356,0.737,0.889
2147,4.596,7.156,2138.979,50.420,1.939,2.586,1.000,3.232,NaN,3309,82,53.130,1.939,1.372,0.729,0.957
2148,643.905,100.256,680.672,60.763,30.381,30.381,0.805,36.182,NaN,1055,136,41.379,24.542,1.545,0.647,0.935
2149,177.168,60.216,1558.500,60.763,17.453,19.392,0.614,20.246,NaN,2418,124,73.301,13.950,1.660,0.603,0.805
2150,11800.474,548.734,134.454,78.862,162.896,127.343,0.492,166.971,NaN,223,142,156.015,123.659,1.224,0.817,0.808
2151,2054.564,219.617,3181.642,106.658,67.873,54.299,0.535,68.757,NaN,4922,196,9.197,52.210,1.355,0.738,0.824
2152,1205.912,173.714,2307.692,107.951,34.906,65.288,0.502,65.492,NaN,3581,268,85.471,33.673,2.006,0.499,0.806
2153,54.320,33.040,4469.295,116.354,12.282,8.403,0.625,14.526,NaN,6914,181,147.724,5.818,2.645,0.378,0.839
2154,9916.810,566.834,2535.876,121.526,153.846,157.725,0.388,199.485,NaN,3957,428,51.050,79.982,2.802,0.357,0.825
2155,200.985,60.503,1063.348,129.929,17.453,17.453,0.690,22.439,NaN,1645,225,41.496,14.260,1.542,0.648,0.858
2156,1785.887,180.124,1206.206,129.929,38.138,60.763,0.692,63.982,NaN,1869,290,60.327,36.128,1.797,0.556,0.919
2157,554.903,115.456,689.076,151.907,34.260,29.735,0.523,40.482,NaN,1069,238,141.483,24.225,1.967,0.508,0.796
2158,2.089,4.949,2107.304,177.763,1.293,1.939,1.000,2.331,NaN,3260,278,56.310,1.293,1.553,0.644,0.909
2159,136.219,49.625,3162.250,185.520,10.343,18.746,0.695,19.446,NaN,4896,287,105.422,9.963,2.205,0.453,0.894
2160,769.678,122.547,1499.677,188.106,31.674,38.785,0.644,41.537,NaN,2341,351,69.027,30.253,1.335,0.749,0.879
2161,1.671,3.657,2380.090,196.509,1.293,1.293,1.000,1.828,NaN,3682,304,135.000,1.293,1.000,1.000,1.000
2162,2.089,4.571,4084.034,196.509,1.939,1.293,1.000,2.331,NaN,6318,304,146.310,1.293,1.553,0.644,0.909
2163,7.939,11.570,4079.509,199.095,4.525,2.586,0.745,4.923,NaN,6311,308,156.801,2.586,2.011,0.497,0.864
2164,231.906,61.731,2113.122,202.327,19.392,17.453,0.765,22.243,NaN,3270,315,144.462,16.478,1.323,0.756,0.905
2165,3375.384,275.641,2452.489,213.316,76.923,79.509,0.558,83.287,NaN,3812,450,38.382,71.777,1.314,0.761,0.841
2166,1550.638,199.386,3188.752,247.576,38.138,63.348,0.490,64.654,NaN,4939,383,101.535,38.138,1.592,0.628,0.844
2167,276.616,69.645,2063.348,258.565,25.856,16.160,0.717,26.816,NaN,3192,408,164.624,15.364,1.908,0.524,0.894
2168,384.839,89.064,3330.317,266.322,21.332,31.674,0.610,31.839,NaN,5157,412,95.826,19.569,1.560,0.641,0.845
2169,206.417,76.958,1661.280,272.786,25.210,17.453,0.438,26.194,NaN,2570,433,164.249,16.860,2.168,0.461,0.675
2170,35.935,25.126,797.027,273.432,6.464,9.696,0.715,9.888,NaN,1237,423,101.310,5.687,1.794,0.557,0.819
2171,38.024,24.055,831.286,275.372,7.111,7.757,0.826,8.278,NaN,1287,435,38.660,7.095,1.091,0.917,0.871
2172,267.006,86.100,931.480,288.300,20.685,25.210,0.453,26.785,NaN,1443,446,109.747,19.312,1.408,0.710,0.746
2173,5731.635,435.106,498.384,330.317,105.365,118.940,0.380,136.675,NaN,777,525,134.425,64.149,2.366,0.423,0.776
2174,5090.654,341.028,927.602,336.134,89.205,108.597,0.550,125.943,NaN,1461,520,121.569,63.229,2.056,0.486,0.884
2175,2.089,4.949,1491.920,371.041,1.293,1.939,1.000,2.331,NaN,2308,577,56.310,1.293,1.553,0.644,0.909
2176,961.471,127.497,2045.249,383.323,39.431,34.906,0.743,42.785,NaN,3164,598,153.048,34.812,1.229,0.814,0.905
2177,50865.595,1053.431,1603.103,392.372,239.819,318.681,0.576,322.933,NaN,2593,1077,62.717,232.865,1.450,0.690,0.917
2178,20.057,17.055,2349.063,398.836,7.111,3.878,0.866,7.227,NaN,3634,620,10.305,3.878,1.730,0.578,0.881
2179,8.357,10.434,1364.577,456.367,3.232,3.878,0.965,4.088,NaN,2113,706,108.435,3.232,1.315,0.760,0.833
2180,12.118,13.934,1352.941,460.892,5.171,3.878,0.784,5.782,NaN,2093,718,26.565,3.361,1.815,0.551,0.806
2181,744.189,134.875,3966.387,472.527,38.138,34.906,0.514,39.516,NaN,6136,764,15.173,30.902,1.355,0.738,0.804
2182,47.635,29.161,1369.101,477.052,9.696,9.050,0.704,10.035,NaN,2118,746,14.931,7.770,1.241,0.806,0.809
2183,14.625,13.934,3407.886,491.273,5.171,3.878,0.947,5.523,NaN,5272,762,159.444,3.878,1.375,0.727,0.864
2184,0.836,3.121,3424.047,495.798,0.646,1.293,1.000,1.445,NaN,5297,767,116.565,0.646,2.000,0.500,1.000
2185,65.184,33.797,3941.823,496.445,13.575,7.111,0.717,13.712,NaN,6098,772,171.870,6.948,2.045,0.489,0.874
2186,1.671,4.949,760.181,500.970,1.293,1.939,0.857,2.044,NaN,1177,775,108.435,1.293,1.468,0.681,0.800
2187,5.432,8.985,3422.754,502.262,2.586,3.232,0.846,3.769,NaN,5296,782,59.036,2.508,1.605,0.623,0.788
2188,10.028,12.485,740.789,502.909,2.586,5.171,0.809,5.330,NaN,1147,786,75.964,2.586,1.882,0.531,0.873
2189,5.432,9.142,3393.019,504.848,3.232,3.232,0.817,3.769,NaN,5250,781,120.964,2.689,1.387,0.721,0.722
2190,429.967,93.478,4251.454,509.373,26.503,30.381,0.618,34.430,NaN,6579,788,129.668,21.592,1.795,0.557,0.838
2191,0.418,1.828,3388.494,511.312,0.646,0.646,1.000,0.914,NaN,5242,791,135.000,0.646,1.000,1.000,1.000
2192,0.418,1.828,3432.450,516.484,0.646,0.646,1.000,0.914,NaN,5310,799,135.000,0.646,1.000,1.000,1.000
2193,20.475,20.177,3414.350,519.716,7.111,5.171,0.632,7.370,NaN,5282,807,164.745,4.995,1.516,0.659,0.721
2194,47.217,25.348,3.878,521.655,7.111,8.403,0.923,9.323,NaN,8,820,56.310,7.111,1.248,0.801,0.915
2195,2.507,4.949,3383.969,521.655,1.939,1.293,1.000,2.331,NaN,5235,807,146.310,1.293,1.500,0.667,1.000
2196,0.418,1.828,3402.715,525.533,0.646,0.646,1.000,0.914,NaN,5264,813,135.000,0.646,1.000,1.000,1.000
2197,0.836,2.742,3439.560,526.826,1.293,0.646,1.000,1.445,NaN,5321,815,153.435,0.646,2.000,0.500,1.000
2198,0.836,3.657,808.662,529.412,1.293,1.293,0.785,1.828,NaN,1251,821,45.000,0.914,2.646,0.378,0.667
2199,3.343,6.778,3383.969,529.412,2.586,1.939,0.914,2.891,NaN,5235,821,26.565,1.939,1.435,0.697,0.842
2200,26.742,20.712,780.866,532.644,7.111,6.464,0.783,7.566,NaN,1208,827,160.017,5.612,1.530,0.654,0.821
2201,1.254,3.657,3397.544,532.644,1.293,1.293,1.000,1.828,NaN,5256,824,135.000,1.293,1.464,0.683,0.857
2202,2.925,6.399,3378.151,533.937,2.586,1.939,0.898,2.665,NaN,5226,827,165.964,1.939,1.387,0.721,0.737
2203,26.742,18.727,751.778,534.583,5.818,5.818,0.958,6.871,NaN,1163,834,41.186,5.818,1.134,0.881,0.914
2204,4.596,9.899,3429.218,534.583,3.878,2.586,0.589,4.139,NaN,5306,831,38.660,2.586,1.837,0.544,0.629
2205,1.671,3.657,3389.140,537.815,1.293,1.293,1.000,1.828,NaN,5243,832,135.000,1.293,1.000,1.000,1.000
2206,2.507,6.778,810.601,539.108,1.939,2.586,0.686,2.891,NaN,1254,838,63.435,1.735,2.023,0.494,0.706
2207,3.761,6.399,3441.500,539.754,2.586,1.939,1.000,2.891,NaN,5324,838,26.565,1.939,1.340,0.746,0.857
2208,36893.142,918.399,3032.321,540.401,246.930,245.637,0.550,284.347,NaN,4723,1216,54.250,214.364,1.262,0.792,0.866
2209,0.418,1.828,3388.494,542.986,0.646,0.646,1.000,0.914,NaN,5242,840,135.000,0.646,1.000,1.000,1.000
2210,17.968,16.520,3404.008,543.633,5.171,5.171,0.827,6.464,NaN,5266,848,36.870,5.042,1.283,0.780,0.804
2211,2.089,6.778,818.358,546.218,1.939,2.586,0.572,3.232,NaN,1266,849,53.130,1.371,3.145,0.318,0.667
2212,2.089,5.485,719.457,546.865,1.939,1.939,0.873,2.331,NaN,1113,849,33.690,1.735,1.496,0.668,0.714
2213,2.089,4.949,3383.323,549.451,1.939,1.293,1.000,2.331,NaN,5234,852,33.690,1.293,1.553,0.644,0.909
2214,1.671,3.657,3438.914,549.451,1.293,1.293,1.000,1.828,NaN,5320,850,135.000,1.293,1.000,1.000,1.000
2215,1125.267,133.609,1003.878,550.097,45.895,38.138,0.792,50.079,NaN,1553,899,23.587,31.457,1.491,0.671,0.950
2216,8.357,11.570,3414.997,551.390,3.878,3.232,0.784,4.661,NaN,5283,853,146.310,3.232,1.507,0.664,0.833
2217,110.730,46.282,4212.670,552.036,15.514,12.928,0.650,17.644,NaN,6517,857,151.557,11.243,1.577,0.634,0.815
2218,0.418,1.828,769.231,552.683,0.646,0.646,1.000,0.914,NaN,1190,855,135.000,0.646,1.000,1.000,1.000
2219,13.789,14.692,778.281,555.268,3.878,5.171,0.803,6.098,NaN,1204,859,122.005,3.676,1.827,0.547,0.846
2220,3.343,8.985,3400.129,555.915,3.878,1.939,0.520,4.088,NaN,5260,860,161.565,1.648,2.901,0.345,0.640
2221,0.418,1.828,3446.671,556.561,0.646,0.646,1.000,0.914,NaN,5332,861,135.000,0.646,1.000,1.000,1.000
2222,1.671,3.657,3433.743,557.207,1.293,1.293,1.000,1.828,NaN,5312,862,135.000,1.293,1.000,1.000,1.000
2223,1.254,4.949,730.446,561.732,1.293,1.939,0.643,2.331,NaN,1130,872,56.310,1.156,2.702,0.370,0.667
2224,584.571,114.255,22.624,563.672,40.078,25.210,0.563,44.471,NaN,37,872,147.465,20.814,2.083,0.480,0.874
2225,4.178,6.778,743.374,564.964,1.939,2.586,1.000,3.232,NaN,1150,878,53.130,1.939,1.551,0.645,0.909
2226,2.507,5.485,3392.372,564.964,1.939,1.939,1.000,2.331,NaN,5248,876,33.690,1.828,1.291,0.775,0.800
2227,5.850,11.570,3425.986,568.197,4.525,2.586,0.549,4.923,NaN,5300,879,156.801,2.586,2.103,0.476,0.683
2228,5335.932,317.103,2297.350,570.782,80.802,99.548,0.667,102.560,NaN,3621,884,105.350,78.093,1.350,0.741,0.912
2229,13.371,16.141,3412.411,570.782,5.818,4.525,0.645,6.132,NaN,5279,887,18.435,4.114,1.670,0.599,0.719
2230,9.611,11.349,796.380,571.429,3.878,3.878,0.938,4.336,NaN,1233,884,116.565,3.586,1.256,0.796,0.821
2231,0.836,2.742,3435.036,574.661,1.293,0.646,1.000,1.445,NaN,5314,889,153.435,0.646,2.000,0.500,1.000
2232,2.089,4.949,771.816,576.600,1.293,1.939,1.000,2.331,NaN,1194,895,56.310,1.293,1.553,0.644,0.909
2233,50.560,28.626,462.185,577.246,7.111,10.989,0.775,11.065,NaN,718,893,96.710,7.111,1.471,0.680,0.867
2234,2.507,5.485,751.131,579.832,1.939,1.939,1.000,2.742,NaN,1162,900,45.000,1.735,1.809,0.553,0.800
2235,6.686,8.985,3921.138,612.799,3.232,2.586,1.000,3.769,NaN,6066,948,149.036,2.586,1.392,0.718,0.889
2236,76.884,34.933,332.902,621.849,8.403,12.282,0.792,13.879,NaN,516,962,117.759,8.289,1.581,0.632,0.906
2237,189.286,66.302,4210.084,636.716,20.685,16.160,0.541,20.846,NaN,6513,1005,172.875,16.160,1.357,0.737,0.774
2238,217.699,59.145,451.196,638.009,16.160,20.039,0.782,21.263,NaN,700,987,109.537,16.160,1.240,0.807,0.912
2239,4447.167,275.051,1188.106,639.948,76.923,74.337,0.739,85.366,NaN,1841,1010,144.866,73.306,1.151,0.869,0.940
2240,26.324,20.020,540.401,643.827,4.525,7.757,0.825,7.996,NaN,837,996,104.036,4.525,1.754,0.570,0.894
2241,4661.524,423.785,2902.392,656.755,100.194,91.144,0.326,113.275,NaN,4502,1138,38.047,87.428,1.538,0.650,0.689
2242,723.297,118.669,3764.706,659.341,40.724,28.442,0.645,45.364,NaN,5826,1061,32.784,22.713,2.159,0.463,0.878
2243,68.527,32.504,174.531,672.915,11.635,8.403,0.815,11.707,NaN,270,1052,6.340,8.403,1.322,0.756,0.899
2244,23.817,17.970,473.820,712.993,5.818,5.818,0.927,6.992,NaN,733,1110,33.690,5.028,1.489,0.672,0.898
2245,286.644,71.029,341.952,720.750,26.503,18.100,0.714,26.785,NaN,529,1122,171.674,15.787,1.727,0.579,0.904
2246,0.836,3.121,1909.502,725.921,0.646,1.293,1.000,1.445,NaN,2954,1123,116.565,0.646,2.000,0.500,1.000
2247,505.597,96.599,1564.964,742.728,23.917,34.906,0.681,35.979,NaN,2426,1203,72.216,22.754,1.490,0.671,0.892
2248,3908.560,274.883,2069.813,748.546,86.619,76.277,0.650,86.966,NaN,3202,1233,5.117,68.967,1.163,0.860,0.901
2249,6.268,8.449,277.311,751.131,2.586,2.586,1.000,3.657,NaN,429,1162,135.000,2.586,1.137,0.880,0.968
2250,1306.614,208.111,3704.590,757.595,40.078,73.045,0.379,73.276,NaN,5760,1285,85.446,37.415,2.034,0.492,0.725
2251,102.373,43.539,4239.819,760.827,10.343,14.867,0.679,15.741,NaN,6566,1177,109.179,10.125,1.512,0.661,0.845
2252,47.217,27.712,3850.679,772.463,9.696,7.757,0.773,10.443,NaN,5957,1202,21.801,7.480,1.333,0.750,0.853
2253,17694.652,578.155,2318.035,776.341,183.581,147.382,0.665,185.974,NaN,3586,1371,9.200,143.130,1.272,0.786,0.916
2254,3.761,7.156,4626.374,776.988,2.586,1.939,0.923,3.232,NaN,7157,1205,36.870,1.939,1.539,0.650,0.900
2255,10588.294,531.652,1326.438,784.098,155.139,133.161,0.471,175.310,NaN,2053,1231,142.792,100.792,1.883,0.531,0.865
2256,542.368,118.225,4606.981,789.270,29.089,36.199,0.488,37.313,NaN,7144,1277,75.964,24.600,1.703,0.587,0.780
2257,1095.600,138.532,1153.846,793.148,43.310,40.724,0.717,49.000,NaN,1790,1289,53.584,31.294,1.555,0.643,0.915
2258,1494.646,201.869,78.862,795.087,75.630,46.542,0.461,81.031,NaN,122,1246,158.962,29.923,2.962,0.338,0.812
2259,453.366,94.327,280.543,800.259,35.553,22.624,0.640,36.026,NaN,434,1260,9.293,22.207,1.876,0.533,0.867
2260,38.024,24.212,241.758,803.491,8.403,7.111,0.815,10.056,NaN,375,1243,135.000,5.737,1.887,0.530,0.871
2261,1274.022,155.809,495.152,803.491,56.884,32.321,0.659,57.502,NaN,766,1265,171.597,29.643,1.990,0.503,0.902
2262,5.432,8.071,4597.931,803.491,3.232,1.939,1.000,3.769,NaN,7113,1246,30.964,1.939,1.735,0.576,0.929
2263,5.850,8.606,4632.838,809.955,3.232,2.586,0.993,3.481,NaN,7167,1254,158.199,2.586,1.264,0.791,0.848
2264,0.836,2.742,4602.456,811.894,1.293,0.646,1.000,1.445,NaN,7120,1256,153.435,0.646,2.000,0.500,1.000
2265,6.268,9.363,4633.484,817.712,2.586,3.232,0.898,4.139,NaN,7168,1265,128.660,2.508,1.675,0.597,0.857
2266,1.254,3.657,4605.042,822.237,1.293,1.293,1.000,1.828,NaN,7124,1272,135.000,1.293,1.464,0.683,0.857
2267,218.117,67.751,3113.769,824.176,21.332,18.100,0.597,22.624,NaN,4823,1275,126.870,13.921,1.770,0.565,0.809
2268,3.761,6.778,4634.131,825.469,2.586,1.939,1.000,2.891,NaN,7169,1277,153.435,1.939,1.343,0.745,0.857
2269,1.671,3.657,4621.202,826.761,1.293,1.293,1.000,1.828,NaN,7149,1279,135.000,1.293,1.000,1.000,1.000
2270,4.596,10.656,4610.213,828.701,4.525,1.939,0.509,4.706,NaN,7132,1282,164.055,1.939,3.053,0.328,0.688
2271,4678.655,297.619,367.809,831.933,80.802,94.376,0.664,99.682,NaN,580,1415,56.104,73.412,1.409,0.710,0.911
2272,0.418,1.828,4619.910,835.165,0.646,0.646,1.000,0.914,NaN,7147,1292,135.000,0.646,1.000,1.000,1.000
2273,128.280,50.095,125.404,862.961,11.635,18.746,0.642,19.446,NaN,197,1364,74.578,11.065,1.813,0.552,0.838
2274,1.671,4.571,2643.827,871.364,1.939,1.293,1.000,2.331,NaN,4090,1350,33.690,1.293,2.031,0.492,0.800
2275,256.141,68.130,3159.664,879.767,20.685,19.392,0.693,25.342,NaN,4888,1366,142.253,17.065,1.439,0.695,0.870
2276,645.577,117.820,2881.707,880.414,38.138,26.503,0.584,39.690,NaN,4458,1376,163.926,24.212,1.781,0.562,0.867
2277,1.671,3.657,1211.377,882.999,1.293,1.293,1.000,1.828,NaN,1874,1366,135.000,1.293,1.000,1.000,1.000
2278,0.418,1.828,2188.752,883.646,0.646,0.646,1.000,0.914,NaN,3386,1367,135.000,0.646,1.000,1.000,1.000
2279,0.836,3.121,2186.813,893.988,0.646,1.293,1.000,1.445,NaN,3383,1383,116.565,0.646,2.000,0.500,1.000
2280,146.247,56.559,3020.039,897.220,23.271,10.989,0.574,23.414,NaN,4672,1401,6.340,10.191,2.431,0.411,0.853
2281,0.418,1.828,3398.190,905.624,0.646,0.646,1.000,0.914,NaN,5257,1401,135.000,0.646,1.000,1.000,1.000
2282,3374.966,261.274,4387.201,917.259,72.398,73.045,0.621,88.561,NaN,6787,1439,142.712,61.394,1.276,0.784,0.856
2283,323.833,75.286,809.308,928.895,24.564,21.332,0.718,27.758,NaN,1252,1441,152.241,17.940,1.617,0.619,0.871
2284,225.221,58.074,4480.931,930.187,15.514,19.392,0.839,19.660,NaN,6934,1443,133.668,15.514,1.229,0.813,0.920
2285,99.030,47.731,3166.128,932.773,17.453,11.635,0.546,18.397,NaN,4898,1459,18.435,8.962,2.328,0.430,0.783
2286,6.686,10.656,4654.169,946.348,4.525,1.939,0.740,4.923,NaN,7200,1467,23.199,1.939,2.805,0.357,0.865
2287,44.710,32.883,3243.697,950.226,12.282,7.757,0.520,12.700,NaN,5018,1476,14.744,7.757,1.637,0.611,0.748
2288,254.470,78.943,3786.037,950.226,21.332,27.796,0.513,32.992,NaN,5859,1512,55.376,12.431,3.016,0.332,0.813
2289,6.268,9.363,3892.696,953.458,1.939,3.878,0.898,4.088,NaN,6023,1481,71.565,1.939,1.869,0.535,0.909
2290,1.254,3.657,3544.926,978.022,1.293,1.293,1.000,1.828,NaN,5484,1515,45.000,1.293,1.464,0.683,0.857
2291,13442.620,516.922,1057.531,981.254,135.100,156.432,0.632,156.965,NaN,1750,1518,94.724,129.404,1.233,0.811,0.900
2292,85.659,37.075,4111.829,1007.111,11.635,10.989,0.783,12.733,NaN,6361,1567,23.962,10.974,1.027,0.974,0.878
2293,58.499,36.918,2248.869,1010.989,10.989,10.989,0.539,15.091,NaN,3479,1581,43.264,7.672,2.622,0.381,0.763
2294,0.418,1.828,1599.871,1037.492,0.646,0.646,1.000,0.914,NaN,2475,1605,135.000,0.646,1.000,1.000,1.000
2295,78.138,42.782,1345.831,1039.431,12.282,14.221,0.536,17.393,NaN,2083,1628,48.013,8.227,2.343,0.427,0.813
2296,3.343,5.864,1581.771,1039.431,1.939,1.939,1.000,2.742,NaN,2447,1611,45.000,1.939,1.229,0.814,0.941
2297,0.836,2.742,2800.259,1044.602,1.293,0.646,1.000,1.445,NaN,4332,1616,153.435,0.646,2.000,0.500,1.000
2298,4.178,7.313,1360.698,1045.895,2.586,2.586,0.982,3.657,NaN,2105,1622,45.000,1.828,2.217,0.451,0.833
2299,0.418,1.828,1575.953,1049.127,0.646,0.646,1.000,0.914,NaN,2438,1623,135.000,0.646,1.000,1.000,1.000
2300,0.418,1.828,1554.622,1051.067,0.646,0.646,1.000,0.914,NaN,2405,1626,135.000,0.646,1.000,1.000,1.000
2301,0.418,1.828,1570.136,1051.067,0.646,0.646,1.000,0.914,NaN,2429,1626,135.000,0.646,1.000,1.000,1.000
2302,2.507,4.949,1575.953,1054.945,1.293,1.939,1.000,2.331,NaN,2438,1632,123.690,1.293,1.500,0.667,1.000
2303,0.836,3.121,1588.235,1056.884,0.646,1.293,1.000,1.445,NaN,2457,1635,116.565,0.646,2.000,0.500,1.000
2304,1.671,3.657,1580.478,1059.470,1.293,1.293,1.000,1.828,NaN,2445,1639,135.000,1.293,1.000,1.000,1.000
2305,2.089,4.949,1565.611,1060.763,1.293,1.939,1.000,2.331,NaN,2422,1644,56.310,1.293,1.553,0.644,0.909
2306,2.089,4.949,1606.335,1060.763,1.293,1.939,1.000,2.331,NaN,2485,1644,56.310,1.293,1.553,0.644,0.909
2307,0.418,1.828,1544.926,1062.056,0.646,0.646,1.000,0.914,NaN,2390,1643,135.000,0.646,1.000,1.000,1.000
2308,1.254,3.657,1577.246,1062.702,1.293,1.293,1.000,1.828,NaN,2440,1646,45.000,1.293,1.464,0.683,0.857
2309,2889.844,257.082,988.365,1063.995,55.591,84.034,0.549,89.579,NaN,1560,1776,69.734,52.126,1.709,0.585,0.876
2310,3.343,7.313,1363.284,1064.641,2.586,2.586,0.785,3.657,NaN,2109,1651,45.000,1.828,2.521,0.397,0.696
2311,1.254,5.485,1321.267,1066.580,1.939,1.939,0.524,2.742,NaN,2044,1650,135.000,0.914,4.123,0.243,0.600
2312,3.343,6.778,1555.915,1067.227,1.939,2.586,0.914,3.232,NaN,2407,1655,53.130,1.828,1.939,0.516,0.842
2313,0.418,1.828,1546.218,1067.873,0.646,0.646,1.000,0.914,NaN,2392,1652,135.000,0.646,1.000,1.000,1.000
2314,0.836,3.121,1607.628,1067.873,0.646,1.293,1.000,1.445,NaN,2487,1652,116.565,0.646,2.000,0.500,1.000
2315,0.836,3.121,1563.672,1069.166,0.646,1.293,1.000,1.445,NaN,2419,1654,116.565,0.646,2.000,0.500,1.000
2316,2.925,6.778,1577.893,1069.166,1.939,2.586,0.800,2.891,NaN,2442,1658,63.435,1.828,1.668,0.600,0.778
2317,0.836,3.121,1595.346,1069.813,0.646,1.293,1.000,1.445,NaN,2468,1655,116.565,0.646,2.000,0.500,1.000
2318,2.089,4.949,1586.942,1071.105,1.939,1.293,1.000,2.331,NaN,2455,1657,146.310,1.293,1.553,0.644,0.909
2319,2.089,4.949,1606.335,1072.398,1.293,1.939,1.000,2.331,NaN,2485,1662,56.310,1.293,1.553,0.644,0.909
2320,0.418,1.828,1560.440,1073.045,0.646,0.646,1.000,0.914,NaN,2414,1660,135.000,0.646,1.000,1.000,1.000
