 ,Area,Perim.,BX,BY,Width,Height,Circ.,AR,Round,Solidity
9202,0.666,3.058,1461.714,1160.000,1.143,0.816,0.896,1.345,0.744,0.877
9203,1.413,4.308,1505.633,1161.633,1.469,1.306,0.957,1.329,0.752,0.898
9204,0.240,1.712,1471.184,1161.959,0.653,0.490,1.000,1.340,0.746,0.857
9205,1.999,5.231,1391.020,1162.939,1.796,1.633,0.918,1.143,0.875,0.872
9206,0.560,2.866,1466.449,1163.755,0.980,0.980,0.856,1.212,0.825,0.778
9207,2.159,5.558,1108.245,1164.408,1.796,1.796,0.878,1.122,0.891,0.871
9208,0.480,2.500,1442.939,1164.898,0.816,0.816,0.965,1.013,0.987,0.857
9209,0.187,1.481,1502.204,1164.898,0.490,0.490,1.000,1.069,0.936,0.875
9210,1.893,5.287,823.510,1165.878,1.633,1.633,0.851,1.178,0.849,0.861
9211,0.453,2.500,1444.245,1166.694,0.816,0.816,0.911,1.194,0.838,0.850
9212,0.746,3.058,1467.592,1166.857,0.980,0.980,1.000,1.227,0.815,0.889
9213,0.213,1.481,1567.020,1167.347,0.490,0.490,1.000,1.229,0.814,0.941
9214,1.333,4.172,1471.837,1168.816,1.469,1.143,0.962,1.281,0.780,0.909
9215,0.133,1.250,1560.653,1168.816,0.327,0.490,1.000,1.553,0.644,0.909
9216,1.120,3.942,1479.837,1170.286,1.143,1.306,0.906,1.747,0.572,0.913
9217,2.159,5.423,1445.061,1170.939,1.633,1.796,0.923,1.090,0.917,0.900
9218,11725.914,510.874,1131.918,1171.102,104.653,164.898,0.565,1.793,0.558,0.918
9219,0.133,1.385,1705.959,1172.245,0.490,0.490,0.873,1.496,0.668,0.714
9220,0.160,1.481,1477.878,1173.551,0.653,0.327,0.916,1.809,0.553,0.857
9221,6.317,10.439,1445.061,1176.000,2.286,4.082,0.728,1.974,0.507,0.901
9222,0.347,2.038,886.857,1176.490,0.653,0.653,1.000,1.450,0.690,0.897
9223,3.012,6.577,1477.551,1177.469,2.286,1.959,0.875,1.209,0.827,0.897
9224,0.027,0.462,1608.980,1178.776,0.163,0.163,1.000,1.000,1.000,1.000
9225,0.213,1.481,920.000,1179.429,0.490,0.490,1.000,1.229,0.814,0.941
9226,0.240,1.943,918.041,1181.061,0.653,0.653,0.799,1.679,0.596,0.750
9227,0.027,0.462,922.286,1181.714,0.163,0.163,1.000,1.000,1.000,1.000
9228,0.506,2.635,960.653,1182.041,0.980,0.816,0.916,1.477,0.677,0.809
9229,0.080,0.924,1562.939,1183.837,0.327,0.327,1.000,1.464,0.683,0.857
9230,0.027,0.462,914.612,1184.816,0.163,0.163,1.000,1.000,1.000,1.000
9231,0.347,1.943,1485.061,1189.061,0.653,0.653,1.000,1.159,0.863,0.897
9232,0.027,0.462,899.918,1189.878,0.163,0.163,1.000,1.000,1.000,1.000
9233,2.506,6.020,962.449,1190.041,2.122,1.796,0.869,1.275,0.784,0.870
9234,0.080,0.924,1486.367,1192.000,0.327,0.327,1.000,1.464,0.683,0.857
9235,0.240,1.712,1513.469,1194.939,0.490,0.653,1.000,1.340,0.746,0.857
9236,0.053,0.788,723.592,1196.245,0.163,0.327,1.000,2.000,0.500,1.000
9237,5.171,12.629,732.082,1200.490,2.612,3.755,0.407,1.509,0.663,0.682
9238,3.865,7.461,1318.204,1204.735,2.449,2.286,0.873,1.126,0.888,0.884
9239,0.107,1.154,1505.959,1204.735,0.490,0.327,1.000,2.031,0.492,0.800
9240,0.027,0.462,1657.633,1204.735,0.163,0.163,1.000,1.000,1.000,1.000
9241,0.187,1.481,1597.224,1206.041,0.490,0.490,1.000,1.069,0.936,0.875
9242,3.812,7.501,1032.327,1206.204,2.449,2.449,0.851,1.102,0.907,0.869
9243,3.599,7.095,1603.755,1206.367,2.286,2.122,0.898,1.024,0.977,0.897
9244,0.107,1.385,564.245,1206.531,0.490,0.490,0.698,1.581,0.632,0.615
9245,3.705,7.134,749.714,1208.000,2.286,2.286,0.915,1.091,0.916,0.900
9246,0.027,0.462,930.286,1208.000,0.163,0.163,1.000,1.000,1.000,1.000
9247,0.293,1.847,1590.857,1209.959,0.653,0.653,1.000,1.139,0.878,0.815
9248,0.027,0.462,1496.653,1212.571,0.163,0.163,1.000,1.000,1.000,1.000
9249,0.720,2.962,1492.898,1215.020,0.980,0.980,1.000,1.207,0.829,0.885
9250,0.267,1.712,1684.898,1217.796,0.490,0.653,1.000,1.327,0.753,0.909
9251,0.240,1.847,1731.592,1220.245,0.653,0.653,0.884,1.915,0.522,0.783
9252,0.347,2.174,1479.020,1224.490,0.653,0.816,0.922,1.271,0.786,0.812
9253,0.240,1.712,1663.510,1228.245,0.653,0.490,1.000,1.340,0.746,0.857
9254,0.693,2.962,1700.408,1229.061,0.816,1.143,0.993,1.415,0.707,0.881
9255,0.560,2.596,1731.429,1230.367,0.816,0.816,1.000,1.062,0.942,0.913
9256,0.533,2.500,1720.000,1232.816,0.816,0.816,1.000,1.282,0.780,0.909
9257,0.347,2.174,1485.388,1233.633,0.816,0.653,0.922,1.420,0.704,0.812
9258,0.240,1.943,1650.776,1234.939,0.816,0.490,0.799,2.001,0.500,0.750
9259,0.613,2.731,960.490,1235.755,0.816,0.980,1.000,1.132,0.884,0.885
9260,0.027,0.462,1696.163,1236.408,0.163,0.163,1.000,1.000,1.000,1.000
9261,0.187,1.577,1628.408,1237.061,0.653,0.327,0.943,1.936,0.517,0.933
9262,0.533,2.540,958.531,1240.163,0.980,0.816,1.000,1.315,0.760,0.833
9263,0.080,0.924,961.796,1240.490,0.327,0.327,1.000,1.464,0.683,0.857
9264,0.480,2.365,960.816,1242.122,0.816,0.653,1.000,1.218,0.821,0.947
9265,2.132,6.020,1743.510,1242.122,1.796,2.122,0.740,2.366,0.423,0.860
9266,0.027,0.462,910.204,1243.102,0.163,0.163,1.000,1.000,1.000,1.000
9267,0.373,2.038,1636.735,1244.735,0.653,0.653,1.000,1.020,0.981,0.933
9268,0.027,0.462,1654.367,1244.898,0.163,0.163,1.000,1.000,1.000,1.000
9269,0.347,2.038,956.408,1249.143,0.653,0.653,1.000,1.148,0.871,0.897
9270,0.613,2.827,1675.265,1249.143,0.980,0.816,0.964,1.359,0.736,0.868
9271,0.133,1.154,1459.592,1249.469,0.490,0.327,1.000,1.553,0.644,0.909
9272,0.080,0.924,1747.102,1250.122,0.327,0.327,1.000,1.464,0.683,0.857
9273,0.187,1.385,955.102,1250.449,0.490,0.490,1.000,1.069,0.936,0.875
9274,0.080,0.924,1574.857,1250.449,0.327,0.327,1.000,1.464,0.683,0.857
9275,0.107,1.154,1641.633,1250.612,0.490,0.327,1.000,1.468,0.681,0.800
9276,0.080,0.924,956.408,1250.776,0.327,0.327,1.000,1.464,0.683,0.857
9277,0.027,0.462,1681.143,1250.939,0.163,0.163,1.000,1.000,1.000,1.000
9278,0.160,1.250,1655.020,1251.918,0.490,0.327,1.000,1.500,0.667,1.000
9279,0.027,0.462,1708.082,1254.204,0.163,0.163,1.000,1.000,1.000,1.000
9280,0.187,1.481,1464.000,1254.857,0.490,0.490,1.000,1.069,0.936,0.875
9281,0.400,2.269,1645.224,1255.347,0.816,0.653,0.976,1.530,0.654,0.857
9282,0.053,0.788,1683.755,1256.327,0.163,0.327,1.000,2.000,0.500,1.000
9283,0.187,1.481,1589.224,1256.816,0.490,0.490,1.000,1.069,0.936,0.875
9284,0.107,0.924,1684.245,1259.918,0.327,0.327,1.000,1.000,1.000,1.000
9285,0.293,2.038,1722.286,1260.571,0.490,0.816,0.887,1.714,0.583,0.846
9286,0.240,1.577,1615.837,1260.735,0.490,0.490,1.000,1.000,1.000,1.000
9287,0.267,2.405,1446.531,1263.673,0.816,0.816,0.579,2.713,0.369,0.667
9288,0.160,1.385,1491.429,1265.143,0.490,0.490,1.000,1.291,0.775,0.800
9289,0.053,0.788,1713.796,1269.224,0.163,0.327,1.000,2.000,0.500,1.000
9290,0.986,3.655,1625.143,1273.143,1.306,1.143,0.928,1.443,0.693,0.851
9291,0.133,1.250,1695.837,1276.898,0.490,0.327,1.000,1.553,0.644,0.909
9292,0.267,1.847,896.327,1278.531,0.653,0.653,0.982,1.028,0.973,0.769
9293,0.107,1.154,1629.551,1282.612,0.490,0.327,1.000,2.031,0.492,0.800
9294,4773.131,436.982,792.490,1286.367,108.082,111.184,0.314,2.864,0.349,0.810
9295,0.187,1.481,903.837,1288.816,0.490,0.490,1.000,1.069,0.936,0.875
9296,0.533,2.500,906.776,1289.306,0.816,0.816,1.000,1.083,0.923,0.889
9297,0.267,1.808,1610.939,1289.959,0.653,0.490,1.000,1.236,0.809,0.909
9298,0.080,0.924,1481.306,1291.102,0.327,0.327,1.000,1.464,0.683,0.857
9299,0.506,2.731,1621.224,1292.408,0.980,0.816,0.853,1.539,0.650,0.826
9300,0.027,0.462,1283.592,1293.714,0.163,0.163,1.000,1.000,1.000,1.000
9301,0.240,1.616,1733.061,1294.367,0.653,0.490,1.000,1.340,0.746,0.857
9302,0.613,2.731,1598.041,1294.857,0.816,0.980,1.000,1.132,0.884,0.885
9303,0.640,3.058,1600.490,1295.510,1.143,0.816,0.860,1.510,0.662,0.857
9304,0.213,1.712,1673.633,1295.837,0.490,0.653,0.914,1.554,0.644,0.800
9305,0.320,1.847,1449.959,1296.163,0.653,0.653,1.000,1.000,1.000,0.857
9306,0.027,0.462,714.939,1297.143,0.163,0.163,1.000,1.000,1.000,1.000
9307,0.267,1.712,1456.490,1297.469,0.653,0.490,1.000,1.327,0.753,0.909
9308,0.773,3.289,1269.551,1301.224,0.980,1.143,0.898,1.324,0.755,0.853
9309,0.027,0.462,566.857,1302.857,0.163,0.163,1.000,1.000,1.000,1.000
9310,0.720,3.058,983.673,1302.857,0.980,0.980,0.967,1.170,0.854,0.885
9311,0.666,3.153,1555.102,1302.857,0.653,1.306,0.842,1.733,0.577,0.877
9312,0.640,3.289,701.224,1304.490,0.980,1.143,0.743,1.262,0.792,0.762
9313,0.080,0.924,1719.837,1304.490,0.327,0.327,1.000,1.464,0.683,0.857
9314,0.267,1.712,1736.000,1305.306,0.653,0.490,1.000,1.236,0.809,0.909
9315,0.240,1.712,1606.204,1307.918,0.490,0.653,1.000,1.340,0.746,0.857
9316,0.027,0.462,1459.265,1309.878,0.163,0.163,1.000,1.000,1.000,1.000
9317,0.426,2.269,1721.633,1311.673,0.653,0.816,1.000,1.150,0.869,0.889
9318,0.506,2.500,1488.653,1313.633,0.980,0.653,1.000,1.667,0.600,0.884
9319,0.053,0.788,1731.592,1314.286,0.163,0.327,1.000,2.000,0.500,1.000
9320,0.320,2.038,929.469,1322.286,0.490,0.816,0.967,1.579,0.633,0.889
9321,0.187,1.481,941.551,1322.776,0.490,0.490,1.000,1.069,0.936,0.875
9322,0.426,2.365,1655.837,1325.224,0.653,0.816,0.958,1.233,0.811,0.914
9323,0.720,2.962,1609.633,1326.204,0.980,0.980,1.000,1.182,0.846,0.885
9324,0.027,0.462,1466.939,1327.020,0.163,0.163,1.000,1.000,1.000,1.000
9325,0.107,1.154,1560.327,1327.020,0.490,0.327,1.000,1.468,0.681,0.800
9326,0.373,2.078,1707.755,1327.673,0.816,0.653,1.000,1.264,0.791,0.848
9327,0.187,1.385,1742.531,1328.163,0.490,0.490,1.000,1.069,0.936,0.875
9328,0.213,1.481,1459.429,1330.612,0.490,0.490,1.000,1.229,0.814,0.941
9329,0.480,2.405,1703.510,1331.592,0.816,0.816,1.000,1.130,0.885,0.857
9330,0.053,0.788,1490.776,1333.224,0.163,0.327,1.000,2.000,0.500,1.000
9331,0.373,2.174,561.469,1333.551,0.816,0.653,0.993,1.563,0.640,0.848
9332,0.560,2.635,1587.755,1334.204,0.980,0.816,1.000,1.116,0.896,0.857
9333,0.027,0.462,1495.020,1335.510,0.163,0.163,1.000,1.000,1.000,1.000
9334,0.160,1.481,564.082,1336.000,0.490,0.490,0.916,1.124,0.890,0.800
9335,0.027,0.462,1528.980,1338.286,0.163,0.163,1.000,1.000,1.000,1.000
9336,0.347,1.943,937.306,1342.857,0.653,0.653,1.000,1.159,0.863,0.897
9337,3.865,7.326,1330.612,1344.163,2.122,2.449,0.905,1.084,0.923,0.903
9338,0.426,2.405,581.388,1345.306,0.816,0.816,0.927,1.126,0.888,0.821
9339,17.646,23.738,1515.102,1345.306,3.592,9.796,0.394,4.015,0.249,0.803
9340,4.025,7.461,1044.735,1345.796,2.286,2.449,0.909,1.096,0.912,0.901
9341,3.838,7.230,1616.000,1345.796,2.122,2.449,0.923,1.122,0.891,0.911
9342,0.240,1.712,1460.082,1346.122,0.653,0.490,1.000,1.340,0.746,0.857
9343,0.133,1.250,931.755,1346.286,0.490,0.327,1.000,1.553,0.644,0.909
9344,0.107,1.154,934.531,1346.286,0.490,0.327,1.000,2.031,0.492,0.800
9345,0.293,1.943,1587.592,1346.612,0.816,0.490,0.976,1.469,0.681,0.846
9346,4.292,7.788,762.122,1347.429,2.449,2.449,0.889,1.080,0.926,0.902
9347,0.160,1.250,1434.612,1347.918,0.490,0.327,1.000,1.500,0.667,1.000
9348,0.506,2.596,1478.041,1348.082,0.980,0.653,0.944,1.795,0.557,0.905
9349,0.480,2.405,927.673,1348.735,0.816,0.816,1.000,1.130,0.885,0.857
9350,0.160,1.250,1661.061,1349.061,0.490,0.327,1.000,1.500,0.667,1.000
9351,0.107,0.924,1483.429,1352.653,0.327,0.327,1.000,1.000,1.000,1.000
9352,0.293,1.808,1434.122,1352.816,0.653,0.490,1.000,1.372,0.729,0.957
9353,0.107,0.924,799.673,1352.980,0.327,0.327,1.000,1.000,1.000,1.000
9354,0.187,1.481,617.469,1353.143,0.490,0.490,1.000,1.380,0.725,0.875
9355,2601.796,442.040,1693.878,1353.633,55.673,104.163,0.167,2.718,0.368,0.583
9356,0.027,0.462,1562.939,1355.592,0.163,0.163,1.000,1.000,1.000,1.000
9357,0.240,1.577,1553.796,1355.755,0.490,0.490,1.000,1.000,1.000,1.000
9358,0.213,1.481,955.429,1356.735,0.490,0.490,1.000,1.229,0.814,0.941
9359,0.267,1.847,1580.571,1356.898,0.653,0.653,0.982,1.316,0.760,0.769
9360,0.027,0.462,803.755,1360.327,0.163,0.163,1.000,1.000,1.000,1.000
9361,0.080,0.924,824.490,1361.796,0.327,0.327,1.000,1.464,0.683,0.857
9362,1.653,4.634,910.531,1361.796,1.633,1.306,0.967,1.242,0.805,0.919
9363,0.107,0.924,1584.816,1361.796,0.327,0.327,1.000,1.000,1.000,1.000
9364,0.533,2.500,1579.918,1362.286,0.980,0.653,1.000,1.435,0.697,0.909
9365,0.240,1.808,580.408,1362.776,0.653,0.490,0.923,1.343,0.745,0.857
9366,0.027,0.462,800.980,1363.918,0.163,0.163,1.000,1.000,1.000,1.000
9367,0.426,3.345,1696.490,1364.898,0.490,1.469,0.479,3.783,0.264,0.780
9368,0.213,1.712,1703.020,1365.551,0.490,0.653,0.914,1.939,0.516,0.842
9369,0.933,4.037,1700.082,1366.041,0.816,1.633,0.719,2.149,0.465,0.854
9370,0.187,1.481,710.204,1366.694,0.490,0.490,1.000,1.069,0.936,0.875
9371,0.213,1.616,1702.204,1367.020,0.653,0.490,1.000,1.605,0.623,0.800
9372,0.213,1.481,1490.612,1368.163,0.490,0.490,1.000,1.229,0.814,0.941
9373,0.373,2.038,1483.755,1369.143,0.653,0.653,1.000,1.020,0.981,0.933
9374,0.107,1.250,791.673,1369.306,0.327,0.490,0.857,1.468,0.681,0.800
9375,0.426,2.174,597.878,1370.122,0.816,0.653,1.000,1.209,0.827,0.889
9376,0.133,1.481,708.245,1370.286,0.490,0.490,0.764,1.727,0.579,0.714
9377,0.213,1.481,1629.551,1370.286,0.490,0.490,1.000,1.229,0.814,0.941
9378,0.373,2.038,724.571,1376.000,0.653,0.653,1.000,1.020,0.981,0.933
9379,0.053,0.788,815.347,1376.490,0.163,0.327,1.000,2.000,0.500,1.000
9380,0.586,2.731,631.184,1376.980,0.980,0.816,0.988,1.204,0.830,0.880
9381,0.160,1.385,818.122,1376.980,0.490,0.490,1.000,1.291,0.775,0.800
9382,0.187,1.385,1488.653,1376.980,0.490,0.490,1.000,1.069,0.936,0.875
9383,0.133,1.250,1472.816,1378.449,0.327,0.490,1.000,1.553,0.644,0.909
9384,0.613,3.289,672.653,1379.429,0.980,1.143,0.712,1.296,0.772,0.767
9385,0.107,0.924,1671.184,1381.388,0.327,0.327,1.000,1.000,1.000,1.000
9386,0.506,2.596,1549.551,1382.204,0.816,0.816,0.944,1.346,0.743,0.864
9387,0.053,0.788,1606.204,1382.367,0.163,0.327,1.000,2.000,0.500,1.000
9388,0.373,2.038,1591.673,1382.531,0.653,0.653,1.000,1.125,0.889,0.933
9389,0.213,1.481,1486.531,1384.000,0.490,0.490,1.000,1.229,0.814,0.941
9390,0.080,0.924,1551.347,1384.980,0.327,0.327,1.000,1.464,0.683,0.857
9391,0.187,1.481,822.204,1386.612,0.490,0.490,1.000,1.380,0.725,0.875
9392,0.746,3.097,797.224,1386.776,1.143,0.980,0.978,1.343,0.745,0.848
9393,0.080,1.115,907.755,1387.918,0.163,0.490,0.809,3.000,0.333,1.000
9394,0.213,1.712,1556.408,1391.020,0.653,0.490,0.914,1.372,0.729,0.800
9395,0.053,0.693,901.061,1391.837,0.327,0.163,1.000,2.000,0.500,1.000
9396,0.080,0.924,827.755,1392.163,0.327,0.327,1.000,1.464,0.683,0.857
9397,0.027,0.462,811.592,1395.265,0.163,0.163,1.000,1.000,1.000,1.000
9398,0.267,1.712,810.286,1398.041,0.653,0.490,1.000,1.327,0.753,0.909
9399,0.107,1.250,1638.367,1398.531,0.327,0.490,0.857,1.468,0.681,0.800
9400,0.080,1.019,1609.143,1398.857,0.490,0.163,0.967,3.000,0.333,1.000
9401,0.506,2.691,1554.939,1400.327,0.653,0.980,0.879,1.523,0.657,0.905
9402,0.320,1.943,843.102,1401.306,0.653,0.653,1.000,1.135,0.881,0.857
9403,0.613,2.827,895.184,1402.286,0.980,0.816,0.964,1.063,0.941,0.868
9404,0.400,2.174,1508.245,1403.102,0.653,0.816,1.000,1.435,0.697,0.882
9405,0.160,1.385,1362.449,1404.245,0.490,0.490,1.000,1.291,0.775,0.800
9406,0.373,2.269,816.653,1405.061,0.653,0.816,0.911,1.789,0.559,0.848
9407,0.187,2.038,1076.735,1405.878,0.490,0.816,0.564,2.245,0.445,0.636
9408,0.133,1.903,1648.000,1405.878,0.327,0.816,0.462,3.678,0.272,0.667
9409,0.347,2.174,793.959,1407.510,0.653,0.816,0.922,1.485,0.674,0.812
9410,0.347,1.943,899.918,1407.837,0.653,0.653,1.000,1.159,0.863,0.897
9411,0.560,2.635,817.959,1408.000,0.816,0.980,1.000,1.116,0.896,0.857
9412,0.933,3.384,885.878,1408.163,1.143,0.980,1.000,1.140,0.877,0.921
9413,1.946,5.056,875.755,1408.327,1.469,1.633,0.956,1.108,0.903,0.918
9414,0.213,1.712,1413.714,1408.816,0.653,0.490,0.914,1.435,0.697,0.842
9415,0.187,1.385,871.673,1409.633,0.490,0.490,1.000,1.069,0.936,0.875
9416,0.480,2.500,1510.857,1409.796,0.816,0.816,0.965,1.393,0.718,0.857
9417,1.999,6.904,831.020,1411.429,2.612,1.796,0.527,3.982,0.251,0.802
9418,224.360,83.650,991.347,1411.429,21.388,17.959,0.403,1.649,0.607,0.804
9419,1.626,5.287,940.898,1412.082,1.306,1.959,0.731,2.103,0.475,0.819
9420,0.640,3.345,912.163,1412.571,0.816,1.143,0.719,1.952,0.512,0.814
9421,0.400,2.309,890.286,1413.714,0.816,0.816,0.942,1.134,0.882,0.789
9422,0.746,2.962,1604.245,1419.102,0.980,0.980,1.000,1.018,0.982,0.903
9423,0.693,3.058,1506.939,1419.755,0.980,0.980,0.932,1.495,0.669,0.881
9424,0.213,1.616,1628.735,1420.245,0.653,0.490,1.000,1.605,0.623,0.800
9425,0.053,0.924,1606.367,1420.898,0.327,0.327,0.785,2.646,0.378,0.667
9426,0.213,1.481,1580.571,1421.061,0.490,0.490,1.000,1.229,0.814,0.941
9427,0.133,1.250,1516.571,1421.388,0.327,0.490,1.000,1.553,0.644,0.909
9428,0.027,0.462,1441.959,1421.714,0.163,0.163,1.000,1.000,1.000,1.000
9429,0.426,2.174,1747.592,1423.510,0.816,0.653,1.000,1.209,0.827,0.889
9430,0.027,0.462,1583.184,1424.816,0.163,0.163,1.000,1.000,1.000,1.000
9431,2.372,6.020,1473.796,1424.980,1.959,1.959,0.823,1.066,0.938,0.836
9432,0.426,2.174,1674.939,1425.796,0.816,0.653,1.000,1.292,0.774,0.889
9433,0.053,0.788,865.633,1426.776,0.163,0.327,1.000,2.000,0.500,1.000
9434,0.267,1.808,1519.673,1426.776,0.490,0.653,1.000,1.236,0.809,0.909
9435,0.107,0.924,1505.959,1427.102,0.327,0.327,1.000,1.000,1.000,1.000
9436,0.080,0.924,920.163,1428.735,0.327,0.327,1.000,1.464,0.683,0.857
9437,1.253,3.942,1506.939,1428.735,1.143,1.306,1.000,1.268,0.788,0.931
9438,4.931,11.960,853.061,1429.551,4.408,2.776,0.433,2.459,0.407,0.665
9439,1.253,4.172,597.388,1431.673,1.469,1.143,0.904,1.176,0.851,0.870
9440,0.133,1.250,927.184,1432.490,0.327,0.490,1.000,1.553,0.644,0.909
9441,0.213,1.481,1489.633,1432.980,0.490,0.490,1.000,1.229,0.814,0.941
9442,0.133,1.154,1638.531,1433.306,0.490,0.327,1.000,1.553,0.644,0.909
9443,2.346,7.095,919.020,1434.122,1.959,2.449,0.586,2.266,0.441,0.762
9444,0.027,0.462,921.796,1434.612,0.163,0.163,1.000,1.000,1.000,1.000
9445,0.213,1.712,1491.429,1435.592,0.490,0.653,0.914,1.195,0.837,0.800
9446,0.080,0.924,1523.592,1436.082,0.327,0.327,1.000,1.464,0.683,0.857
9447,0.267,1.712,1548.898,1436.408,0.490,0.653,1.000,1.327,0.753,0.909
9448,0.213,1.481,909.061,1437.551,0.490,0.490,1.000,1.229,0.814,0.941
9449,0.053,0.788,1432.000,1438.531,0.163,0.327,1.000,2.000,0.500,1.000
9450,0.426,2.269,1514.286,1440.000,0.653,0.816,1.000,1.234,0.810,0.889
9451,0.107,0.924,736.980,1440.653,0.327,0.327,1.000,1.000,1.000,1.000
9452,0.347,1.943,1675.102,1440.816,0.653,0.653,1.000,1.159,0.863,0.897
9453,0.746,3.058,1568.327,1444.571,0.980,0.980,1.000,1.144,0.874,0.889
9454,1.999,6.673,726.694,1446.204,1.633,2.612,0.564,3.126,0.320,0.824
9455,0.213,1.481,908.082,1446.204,0.490,0.490,1.000,1.229,0.814,0.941
9456,0.053,0.693,907.102,1447.184,0.327,0.163,1.000,2.000,0.500,1.000
9457,0.213,1.481,903.673,1448.000,0.490,0.490,1.000,1.229,0.814,0.941
9458,0.027,0.462,1750.857,1448.490,0.163,0.163,1.000,1.000,1.000,1.000
9459,1.786,4.961,1395.918,1448.816,1.633,1.469,0.912,1.022,0.979,0.887
9460,2.132,9.898,883.918,1449.959,1.633,3.592,0.274,2.748,0.364,0.563
9461,1.866,5.096,1110.041,1450.286,1.633,1.633,0.903,1.079,0.927,0.864
9462,0.240,1.577,886.857,1451.918,0.490,0.490,1.000,1.000,1.000,1.000
9463,0.533,3.153,888.490,1451.918,1.306,0.653,0.674,2.811,0.356,0.784
9464,1.973,5.192,827.429,1452.082,1.633,1.633,0.920,1.109,0.902,0.886
9465,0.080,1.115,1518.367,1452.245,0.163,0.490,0.809,3.000,0.333,1.000
9466,0.640,2.922,881.633,1452.571,0.816,0.980,0.941,1.216,0.822,0.889
9467,0.080,1.250,888.163,1453.388,0.327,0.490,0.643,2.702,0.370,0.667
9468,0.027,0.462,890.612,1453.388,0.163,0.163,1.000,1.000,1.000,1.000
9469,0.133,1.250,1696.490,1453.388,0.490,0.327,1.000,1.553,0.644,0.909
9470,0.080,0.924,879.510,1453.551,0.327,0.327,1.000,1.464,0.683,0.857
9471,0.027,0.462,883.755,1454.041,0.163,0.163,1.000,1.000,1.000,1.000
9472,0.400,2.134,882.612,1454.531,0.653,0.653,1.000,1.137,0.880,0.968
9473,0.027,0.462,687.510,1455.020,0.163,0.163,1.000,1.000,1.000,1.000
9474,0.746,2.962,887.347,1456.000,0.980,0.980,1.000,1.018,0.982,0.903
9475,0.187,1.385,877.714,1457.633,0.490,0.490,1.000,1.069,0.936,0.875
9476,0.773,3.193,1575.184,1457.633,0.980,1.143,0.953,1.237,0.808,0.853
9477,0.640,2.731,1522.449,1458.286,0.980,0.816,1.000,1.299,0.770,0.889
9478,0.933,3.424,878.367,1459.755,1.143,1.143,1.000,1.258,0.795,0.864
9479,0.320,2.038,1683.429,1460.408,0.653,0.653,0.967,1.481,0.675,0.857
9480,0.480,2.365,1726.531,1461.878,0.816,0.653,1.000,1.362,0.734,0.947
9481,0.960,3.519,1515.429,1464.000,1.143,1.143,0.974,1.079,0.927,0.889
9482,0.107,1.154,1589.388,1466.286,0.490,0.327,1.000,1.468,0.681,0.800
9483,17.353,16.205,625.796,1470.041,4.408,4.898,0.830,1.137,0.880,0.931
9484,0.400,2.309,1652.898,1472.490,0.816,0.816,0.942,1.191,0.840,0.811
9485,0.293,1.943,1421.878,1473.959,0.653,0.653,0.976,1.328,0.753,0.815
9486,0.533,2.500,1534.531,1474.939,0.816,0.816,1.000,1.142,0.876,0.889
9487,0.320,1.943,1557.388,1478.041,0.653,0.653,1.000,1.281,0.780,0.857
9488,0.693,2.866,1598.694,1478.531,0.980,0.980,1.000,1.131,0.884,0.881
9489,0.453,2.500,1545.143,1479.837,0.816,0.816,0.911,1.194,0.838,0.850
9490,0.053,0.693,1742.857,1482.612,0.327,0.163,1.000,2.000,0.500,1.000
9491,0.853,3.384,709.551,1486.041,0.980,1.143,0.936,1.403,0.713,0.889
9492,1.120,3.886,1744.490,1487.510,1.469,1.143,0.932,1.293,0.773,0.866
9493,0.107,1.154,1542.041,1487.673,0.490,0.327,1.000,2.031,0.492,0.800
9494,0.453,2.405,1526.204,1491.429,0.816,0.816,0.985,1.241,0.806,0.850
9495,3.492,7.134,1605.224,1492.245,2.449,2.122,0.862,1.092,0.915,0.868
9496,0.053,0.693,1510.204,1492.408,0.327,0.163,1.000,2.000,0.500,1.000
9497,0.053,0.693,1511.020,1492.898,0.327,0.163,1.000,2.000,0.500,1.000
9498,3.838,7.230,1321.306,1493.714,2.286,2.286,0.923,1.127,0.888,0.909
9499,0.347,1.943,1581.714,1494.531,0.653,0.653,1.000,1.159,0.863,0.897
9500,0.133,1.154,1690.449,1494.531,0.490,0.327,1.000,1.553,0.644,0.909
9501,0.506,2.500,707.592,1494.694,0.816,0.816,1.000,1.344,0.744,0.884
9502,0.293,1.847,1604.571,1494.857,0.653,0.653,1.000,1.139,0.878,0.815
9503,3.705,7.286,1038.041,1495.510,2.286,2.122,0.877,1.121,0.892,0.900
9504,3.652,7.326,754.776,1497.143,2.449,2.122,0.855,1.180,0.847,0.867
9505,0.826,3.289,1727.347,1500.408,0.980,1.143,0.960,1.132,0.883,0.873
9506,0.160,1.481,1632.653,1500.898,0.490,0.490,0.916,1.124,0.890,0.800
9507,0.053,0.924,1605.224,1502.204,0.327,0.327,0.785,2.646,0.378,0.667
9508,0.053,0.788,1714.449,1502.204,0.163,0.327,1.000,2.000,0.500,1.000
9509,0.027,0.462,1547.592,1503.347,0.163,0.163,1.000,1.000,1.000,1.000
9510,0.373,2.038,1621.714,1505.959,0.653,0.653,1.000,1.020,0.981,0.933
9511,0.586,2.596,1691.918,1505.959,0.816,0.816,1.000,1.101,0.908,0.936
9512,0.453,2.461,1522.612,1508.408,0.816,0.653,0.941,1.172,0.853,0.919
9513,1.413,4.212,1641.469,1509.061,1.469,1.306,1.000,1.207,0.829,0.891
